% Moku:Go Oscilloscope
% Channel A (Input 1), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Channel B (Input 2), DC coupling, 1 MOhm impedance, 1 x probe attenuation
% Time span 777.8 ms, time offset -18.37 ms, Normal acquisition mode, no averaging
% Edge trigger: Channel B, level 335.9 mV, Auto mode, Rising edge, Auto sensitivity, noise reject off, HF reject off
% Output 1 (off) - Sine, 10.000 000 000 000 MHz, 1.000 0 Vpp, offset 0.000 0 V, phase 0.000 000 deg
% Output 2 (off) - Ramp, 50.000 000 000 kHz, 500.0 mVpp, offset 0.000 0 V, phase 0.000 000 deg, symmetry 90.00 %
% Acquired 2025-02-12 T 09:53:25 -0500
% Time (s), Channel A (Input 1) (V), Channel B (Input 2) (V)
2.845072560000e-01, 5.801172e-01, 3.334148e-01
2.852698640000e-01, 5.862237e-01, 3.346361e-01
2.860324720000e-01, 5.434783e-01, 3.346361e-01
2.867950800000e-01, 5.373718e-01, 3.346361e-01
2.875576880000e-01, 5.434783e-01, 3.346361e-01
2.883202960000e-01, 5.495848e-01, 3.346361e-01
2.890829040000e-01, 5.617977e-01, 3.346361e-01
2.898455120000e-01, 5.495848e-01, 3.334148e-01
2.906081200000e-01, 5.495848e-01, 3.346361e-01
2.913707280000e-01, 5.495848e-01, 3.346361e-01
2.921333360000e-01, 5.373718e-01, 3.334148e-01
2.928959440000e-01, 5.495848e-01, 3.346361e-01
2.936585520000e-01, 5.679042e-01, 3.346361e-01
2.944211600000e-01, 5.617977e-01, 3.346361e-01
2.951837680000e-01, 5.740107e-01, 3.334148e-01
2.959463760000e-01, 5.617977e-01, 3.346361e-01
2.967089840000e-01, 5.373718e-01, 3.346361e-01
2.974715920000e-01, 5.373718e-01, 3.346361e-01
2.982342000000e-01, 5.617977e-01, 3.346361e-01
2.989968080000e-01, 5.740107e-01, 3.346361e-01
2.997594160000e-01, 5.312653e-01, 1.660967e-01
3.005220240000e-01, 4.763068e-01, 3.663899e-03
3.012846320000e-01, 4.885198e-01, 2.442599e-03
3.020472400000e-01, 5.068393e-01, 3.663899e-03
3.028098480000e-01, 5.007328e-01, 2.442599e-03
3.035724560000e-01, 4.885198e-01, 4.885198e-03
3.043350640000e-01, 4.885198e-01, 2.442599e-03
3.050976720000e-01, 4.763068e-01, 2.442599e-03
3.058602800000e-01, 4.824133e-01, 3.663899e-03
3.066228880000e-01, 4.824133e-01, 3.663899e-03
3.073854960000e-01, 4.885198e-01, 2.442599e-03
3.081481040000e-01, 4.946263e-01, 2.442599e-03
3.089107120000e-01, 5.007328e-01, 2.442599e-03
3.096733200000e-01, 5.068393e-01, 2.442599e-03
3.104359280000e-01, 5.129458e-01, 2.442599e-03
3.111985360000e-01, 4.763068e-01, 3.663899e-03
3.119611440000e-01, 4.946263e-01, 4.885198e-03
3.127237520000e-01, 5.007328e-01, 4.885198e-03
3.134863600000e-01, 4.946263e-01, 2.442599e-03
3.142489680000e-01, 4.824133e-01, 2.442599e-03
3.150115760000e-01, 4.885198e-01, 3.663899e-03
3.157741840000e-01, 4.885198e-01, 3.663899e-03
3.165367920000e-01, 4.885198e-01, 2.442599e-03
3.172994000000e-01, 4.763068e-01, 2.442599e-03
3.180620080000e-01, 5.129458e-01, 2.442599e-03
3.188246160000e-01, 5.068393e-01, 3.663899e-03
3.195872240000e-01, 4.824133e-01, 2.442599e-03
3.203498320000e-01, 4.824133e-01, 4.885198e-03
3.211124400000e-01, 4.702003e-01, 2.442599e-03
3.218750480000e-01, 4.885198e-01, 2.442599e-03
3.226376560000e-01, 5.129458e-01, 3.663899e-03
3.234002640000e-01, 5.068393e-01, 4.885198e-03
3.241628720000e-01, 5.129458e-01, 3.663899e-03
3.249254800000e-01, 5.007328e-01, 4.885198e-03
3.256880880000e-01, 4.885198e-01, 3.663899e-03
3.264506960000e-01, 4.763068e-01, 2.442599e-03
3.272133040000e-01, 4.946263e-01, 3.663899e-03
3.279759120000e-01, 5.007328e-01, 2.442599e-03
3.287385200000e-01, 5.007328e-01, 3.663899e-03
3.295011280000e-01, 4.946263e-01, 4.885198e-03
3.302637360000e-01, 5.068393e-01, 2.442599e-03
3.310263440000e-01, 4.946263e-01, 3.663899e-03
3.317889520000e-01, 5.068393e-01, 3.663899e-03
3.325515600000e-01, 5.312653e-01, 2.442599e-03
3.333141680000e-01, 5.190523e-01, 2.442599e-03
3.340767760000e-01, 5.068393e-01, 4.885198e-03
3.348393840000e-01, 5.007328e-01, 2.442599e-03
3.356019920000e-01, 5.068393e-01, 2.442599e-03
3.363646000000e-01, 5.190523e-01, 2.442599e-03
3.371272080000e-01, 5.129458e-01, 4.885198e-03
3.378898160000e-01, 4.885198e-01, 4.885198e-03
3.386524240000e-01, 4.824133e-01, 3.663899e-03
3.394150320000e-01, 4.885198e-01, 2.442599e-03
3.401776400000e-01, 5.068393e-01, 2.442599e-03
3.409402480000e-01, 5.129458e-01, 2.442599e-03
3.417028560000e-01, 5.129458e-01, 2.442599e-03
3.424654640000e-01, 4.946263e-01, 2.442599e-03
3.432280720000e-01, 4.824133e-01, 2.442599e-03
3.439906800000e-01, 4.824133e-01, 3.663899e-03
3.447532880000e-01, 4.824133e-01, 2.442599e-03
3.455158960000e-01, 4.885198e-01, 2.442599e-03
3.462785040000e-01, 5.190523e-01, 3.663899e-03
3.470411120000e-01, 5.129458e-01, 3.663899e-03
3.478037200000e-01, 4.946263e-01, 3.663899e-03
3.485663280000e-01, 4.946263e-01, 4.885198e-03
3.493289360000e-01, 4.885198e-01, 2.442599e-03
3.500915440000e-01, 4.824133e-01, 2.442599e-03
3.508541520000e-01, 4.824133e-01, 2.442599e-03
3.516167600000e-01, 4.763068e-01, 2.442599e-03
3.523793680000e-01, 4.824133e-01, 2.442599e-03
3.531419760000e-01, 5.068393e-01, 2.442599e-03
3.539045840000e-01, 5.007328e-01, 2.442599e-03
3.546671920000e-01, 4.946263e-01, 3.663899e-03
3.554298000000e-01, 5.007328e-01, 3.663899e-03
3.561924080000e-01, 5.190523e-01, 3.663899e-03
3.569550160000e-01, 5.129458e-01, 2.442599e-03
3.577176240000e-01, 5.068393e-01, 2.442599e-03
3.584802320000e-01, 4.946263e-01, 3.663899e-03
3.592428400000e-01, 4.885198e-01, 2.442599e-03
3.600054480000e-01, 4.946263e-01, 2.442599e-03
3.607680560000e-01, 4.946263e-01, 2.442599e-03
3.615306640000e-01, 4.885198e-01, 2.442599e-03
3.622932720000e-01, 5.129458e-01, 2.442599e-03
3.630558800000e-01, 5.007328e-01, 2.442599e-03
3.638184880000e-01, 4.946263e-01, 3.663899e-03
3.645810960000e-01, 5.007328e-01, 2.442599e-03
3.653437040000e-01, 4.885198e-01, 3.663899e-03
3.661063120000e-01, 4.763068e-01, 3.663899e-03
3.668689200000e-01, 4.763068e-01, 3.663899e-03
3.676315280000e-01, 4.824133e-01, 3.663899e-03
3.683941360000e-01, 5.007328e-01, 3.663899e-03
3.691567440000e-01, 5.129458e-01, 4.885198e-03
3.699193520000e-01, 4.946263e-01, 4.885198e-03
3.706819600000e-01, 4.885198e-01, 4.885198e-03
3.714445680000e-01, 4.885198e-01, 2.442599e-03
3.722071760000e-01, 4.946263e-01, 2.442599e-03
3.729697840000e-01, 5.007328e-01, 3.663899e-03
3.737323920000e-01, 5.068393e-01, 2.442599e-03
3.744950000000e-01, 5.068393e-01, 1.221300e-03
3.752576080000e-01, 5.251588e-01, 3.663899e-03
3.760202160000e-01, 4.946263e-01, 3.663899e-03
3.767828240000e-01, 4.885198e-01, 4.885198e-03
3.775454320000e-01, 5.068393e-01, 2.442599e-03
3.783080400000e-01, 5.129458e-01, 3.663899e-03
3.790706480000e-01, 4.763068e-01, 4.885198e-03
3.798332560000e-01, 4.763068e-01, 3.663899e-03
3.805958640000e-01, 4.946263e-01, 3.663899e-03
3.813584720000e-01, 5.068393e-01, 2.442599e-03
3.821210800000e-01, 5.190523e-01, 4.885198e-03
3.828836880000e-01, 4.946263e-01, 3.663899e-03
3.836462960000e-01, 4.824133e-01, 3.663899e-03
3.844089040000e-01, 5.251588e-01, 3.663899e-03
3.851715120000e-01, 5.190523e-01, 3.663899e-03
3.859341200000e-01, 4.946263e-01, 2.442599e-03
3.866967280000e-01, 4.885198e-01, 2.442599e-03
3.874593360000e-01, 5.007328e-01, 4.885198e-03
3.882219440000e-01, 4.763068e-01, 4.885198e-03
3.889845520000e-01, 4.885198e-01, 2.442599e-03
3.897471600000e-01, 4.824133e-01, 2.442599e-03
3.905097680000e-01, 4.885198e-01, 4.885198e-03
3.912723760000e-01, 5.007328e-01, 3.663899e-03
3.920349840000e-01, 5.007328e-01, 3.663899e-03
3.927975920000e-01, 5.007328e-01, 4.885198e-03
3.935602000000e-01, 5.129458e-01, 2.442599e-03
3.943228080000e-01, 5.251588e-01, 4.885198e-03
3.950854160000e-01, 5.251588e-01, 2.442599e-03
3.958480240000e-01, 5.068393e-01, 3.663899e-03
3.966106320000e-01, 5.068393e-01, 2.442599e-03
3.973732400000e-01, 5.190523e-01, 2.442599e-03
3.981358480000e-01, 4.885198e-01, 2.442599e-03
3.988984560000e-01, 5.068393e-01, 3.663899e-03
3.996610640000e-01, 5.312653e-01, 1.709819e-01
4.004236720000e-01, 5.617977e-01, 3.309722e-01
4.011862800000e-01, 5.617977e-01, 3.309722e-01
4.019488880000e-01, 5.740107e-01, 3.321935e-01
4.027114960000e-01, 5.679042e-01, 3.309722e-01
4.034741040000e-01, 5.434783e-01, 3.321935e-01
4.042367120000e-01, 5.740107e-01, 3.309722e-01
4.049993200000e-01, 5.740107e-01, 3.321935e-01
4.057619280000e-01, 5.740107e-01, 3.309722e-01
4.065245360000e-01, 5.617977e-01, 3.309722e-01
4.072871440000e-01, 5.312653e-01, 3.309722e-01
4.080497520000e-01, 5.495848e-01, 3.309722e-01
4.088123600000e-01, 5.495848e-01, 3.321935e-01
4.095749680000e-01, 5.434783e-01, 3.309722e-01
